class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Jump,0.485552549,0.002978731,-0.29407078,0.966997802,0.495054394,-0.009936998,-0.273889482,0.940288961,0.500773668,-0.009728958,-0.273961782,0.934640706,0.506408095,-0.009117258,-0.273791611,0.946658909,0.480957657,-0.008585891,-0.264747322,0.949956238,0.476545036,-0.007752422,-0.26479876,0.953650832,0.472217649,-0.006823944,-0.264620245,0.964343548,0.516902804,0.001943041,-0.156002581,0.967523038,0.469954312,0.005237669,-0.125631109,0.956928968,0.495446622,0.022793088,-0.234996408,0.969639361,0.478873402,0.023872066,-0.244949788,0.969167709,0.55285573,0.10820654,-0.09356229,0.996931672,0.431103706,0.105996586,-0.102662668,0.99353075,0.589715838,0.00434123,-0.311409026,0.873019159,0.395402998,0.007102898,-0.360250533,0.749274194,0.532156765,-0.026330085,-0.475050151,0.800803542,0.422087669,0.014162728,-0.609507859,0.67865622,0.5100528,-0.011433189,-0.534897208,0.787385404,0.440326512,0.017384907,-0.685030878,0.671252191,0.507869303,-0.010195636,-0.521485329,0.788637996,0.443690836,0.018444013,-0.667230308,0.672481954,0.511233389,0.000922549,-0.475880057,0.773019314,0.435340643,0.020819422,-0.61371249,0.653286457,0.526572824,0.417319298,0.00986436,0.999962866,0.449614286,0.417736143,-0.01010329,0.999947846,0.529852748,0.625600576,-0.001643181,0.893003047,0.450120926,0.62736702,-0.035600647,0.860246658,0.527732193,0.836557627,0.231126592,0.959122658,0.456353992,0.822106898,0.259745419,0.947571695,0.519792736,0.853110015,0.246323898,0.778447628,0.462615073,0.836295784,0.279784858,0.735093772,0.533143818,0.925914884,0.015131784,0.952532351,0.465113491,0.910404861,0.039134584,0.92778939
Jump,0.487260431,-0.002955468,-0.302723616,0.933646798,0.497123957,-0.024400046,-0.290655792,0.887154579,0.502909362,-0.024843551,-0.290914923,0.882748723,0.50840354,-0.025133012,-0.290850848,0.899773538,0.481145769,-0.024422757,-0.286212862,0.904435873,0.475652397,-0.024779204,-0.286541015,0.916929603,0.470252514,-0.024927257,-0.28674823,0.929476023,0.517918646,-0.024301356,-0.187132254,0.946572602,0.46231094,-0.025158761,-0.183490336,0.925828993,0.49567017,0.01356026,-0.2377996,0.93694669,0.47945267,0.01160684,-0.248165444,0.937180102,0.549339533,0.072940521,-0.139075577,0.995336711,0.426195443,0.066369139,-0.168808058,0.98914057,0.562922776,-0.002967245,-0.365662932,0.810947359,0.399147421,-0.014483382,-0.477633148,0.69225961,0.538916767,-0.057571296,-0.569345236,0.731260359,0.426507711,-0.07846573,-0.775322318,0.623802423,0.528814375,-0.069735236,-0.637076676,0.724662125,0.441483647,-0.098864719,-0.86496973,0.624238431,0.521816969,-0.078090988,-0.631846249,0.727329254,0.447168916,-0.096328691,-0.843929112,0.625734091,0.52426666,-0.068860412,-0.573661029,0.710408688,0.442640841,-0.086579338,-0.78099674,0.605698228,0.523744404,0.403597385,0.015621684,0.999951243,0.446762234,0.404752582,-0.015911277,0.999936521,0.52690953,0.615284204,0.014939633,0.862450421,0.447739452,0.617713869,0.017076055,0.835360706,0.530245185,0.820600629,0.253750056,0.957582116,0.448077142,0.816654742,0.251477271,0.946744084,0.523920596,0.8346771,0.26679188,0.763123095,0.452141702,0.829583704,0.265337765,0.717799187,0.532780826,0.923556209,0.030014604,0.951611876,0.453295797,0.912067652,0.029565316,0.926024258
Jump,0.483256102,0.045029126,-0.279138744,0.938974738,0.49203229,0.029279798,-0.257019609,0.89487505,0.497416317,0.02978421,-0.257432163,0.891045094,0.502987862,0.030377055,-0.257419914,0.907036901,0.47569856,0.029804535,-0.259555817,0.911616206,0.469751298,0.030848682,-0.259971946,0.923386097,0.464133978,0.031875715,-0.260232627,0.934727192,0.51175493,0.038111191,-0.140022919,0.950421453,0.459480107,0.039627049,-0.155597538,0.930717885,0.491906792,0.064498439,-0.227638438,0.939946055,0.473016918,0.064639159,-0.235963866,0.940118611,0.546326399,0.139903605,-0.116206303,0.995128512,0.425222337,0.133732989,-0.152742431,0.988028347,0.583634496,0.036383245,-0.313964099,0.793537378,0.369701535,0.042792428,-0.399779499,0.663084567,0.575927019,-0.05619764,-0.531669974,0.713598251,0.364126861,-0.085001111,-0.630492926,0.599372387,0.590173542,-0.08286377,-0.593321443,0.714431345,0.358604848,-0.111800157,-0.701910794,0.604383349,0.565789521,-0.110149004,-0.599029362,0.72053653,0.365830153,-0.124795251,-0.697199464,0.606432736,0.575191915,-0.08369454,-0.544087291,0.705309927,0.377562851,-0.097822532,-0.642899156,0.593692541,0.521090388,0.45425874,0.015415977,0.999925911,0.444386244,0.45209071,-0.015707312,0.999905467,0.525709808,0.66560936,0.008612176,0.830781281,0.437976211,0.661524594,0.0072638,0.800345361,0.524459898,0.839670181,0.200352907,0.948782504,0.438890159,0.826371014,0.163617253,0.940231323,0.515025496,0.865931749,0.206563786,0.739963353,0.445572525,0.843946159,0.167607784,0.701752186,0.521710098,0.940166235,-0.02789497,0.943527818,0.428353131,0.931206286,-0.064014755,0.916114986
Jump,0.484061897,0.193380326,-0.290032923,0.944847167,0.49003911,0.175375432,-0.266550839,0.905008554,0.495667517,0.174747884,-0.266993225,0.901512444,0.501311898,0.174112573,-0.266956985,0.915949285,0.474101543,0.176936209,-0.268334895,0.92014581,0.467594206,0.178200439,-0.268728912,0.930769444,0.461616039,0.17959179,-0.268972009,0.940960526,0.509317279,0.18063648,-0.12769255,0.955021024,0.455711186,0.186496004,-0.136202067,0.936971307,0.492705166,0.211820588,-0.236599177,0.945121765,0.474035203,0.214776307,-0.24269338,0.945200801,0.547908187,0.278347969,-0.117833361,0.995493948,0.419666588,0.283814907,-0.126520723,0.988874197,0.58579433,0.341225952,-0.402386814,0.764514208,0.368892491,0.274669468,-0.472106516,0.638461411,0.604325175,0.360798657,-0.748118341,0.669950485,0.367223561,0.244209379,-0.87854135,0.588963807,0.62278682,0.37141028,-0.827381611,0.678996146,0.365838856,0.241634279,-0.976792634,0.599126577,0.606485844,0.363034368,-0.84384948,0.686887026,0.374912441,0.243199363,-0.972442806,0.602221251,0.599973798,0.362174183,-0.765434384,0.66973865,0.378094792,0.249025777,-0.894023776,0.583074808,0.5213027,0.585921645,0.010460304,0.999910891,0.442831188,0.581783354,-0.010692639,0.999891043,0.515364766,0.769760311,-0.039843999,0.833400726,0.425356001,0.763883173,-0.038640473,0.793826699,0.509173572,0.890530169,0.210535958,0.944897771,0.441983789,0.871186197,0.215617985,0.931874692,0.500744939,0.908186138,0.22304523,0.729931653,0.449668348,0.885954022,0.235612199,0.683236897,0.513982713,0.970797122,0.039493553,0.937423706,0.427073181,0.958736062,0.080429919,0.902099073
Jump,0.4829835,0.214146703,-0.3977395,0.950338364,0.488033921,0.198914111,-0.369733006,0.91445446,0.493356645,0.199344173,-0.370174378,0.911313593,0.498816907,0.199640572,-0.370151132,0.92431438,0.473655224,0.199863851,-0.370002568,0.928090453,0.467416853,0.201599196,-0.370404154,0.937660158,0.46160236,0.203584433,-0.370678902,0.946831763,0.507556081,0.212864533,-0.214897513,0.959486723,0.45535478,0.217405558,-0.215628296,0.943182647,0.491487265,0.234677151,-0.337575495,0.950591683,0.473505199,0.238743111,-0.340775311,0.950661123,0.549113154,0.335477859,-0.14225775,0.995939195,0.415343046,0.331405491,-0.127185658,0.989970922,0.590733647,0.462933034,-0.310581982,0.785977364,0.34741956,0.418200284,-0.316523373,0.670473218,0.601253271,0.419553459,-0.648229241,0.701917648,0.352855086,0.405752778,-0.670615256,0.628705323,0.61402142,0.403454959,-0.71787405,0.710088432,0.354021728,0.397317737,-0.754332423,0.637671471,0.605620086,0.382762074,-0.749553382,0.717255056,0.364114165,0.380598605,-0.758384764,0.640549779,0.592218637,0.388136208,-0.662368357,0.701201141,0.367010921,0.384364009,-0.683611691,0.622565746,0.52072984,0.602805078,0.001401126,0.999901831,0.441793025,0.60239476,-0.001592726,0.999882102,0.513127923,0.781322241,-0.209849507,0.848844647,0.424860954,0.776918948,-0.162319779,0.811001956,0.502528965,0.910824478,0.105915032,0.948234081,0.443524688,0.891303062,0.158350259,0.935525715,0.494851917,0.925483763,0.129873782,0.745631993,0.450983852,0.904128075,0.185962796,0.69814837,0.511422992,0.977452517,-0.027005276,0.940559208,0.426570833,0.96211791,0.04979299,0.906191647
Jump,0.48388797,0.115160987,-0.323601544,0.955197215,0.489503145,0.103271484,-0.29711476,0.922757685,0.494866937,0.103016399,-0.297517747,0.919923186,0.500251353,0.102898329,-0.297543257,0.931689322,0.474621952,0.103960969,-0.298716396,0.935018361,0.468255609,0.1043109,-0.299078375,0.943633616,0.462665409,0.10461434,-0.299258709,0.951804817,0.5082587,0.115086801,-0.147646189,0.963435769,0.456938177,0.114926778,-0.156211689,0.948190153,0.491984844,0.134679615,-0.267284572,0.955340803,0.474536896,0.13433823,-0.272306323,0.955245078,0.549504638,0.213845298,-0.09625265,0.99632591,0.417503297,0.216722742,-0.127672255,0.990543902,0.621332407,0.250574142,-0.322900921,0.803049147,0.389889061,0.395825922,-0.47844547,0.649594247,0.693047047,0.254019767,-0.662055612,0.719733715,0.39113906,0.270421654,-0.907813549,0.578711689,0.727064967,0.321428239,-0.736532092,0.724745154,0.382982641,0.26443854,-1.010385394,0.588004053,0.73201108,0.245640755,-0.76595521,0.732619047,0.396241397,0.255787343,-1.009591341,0.591131508,0.705104113,0.307686746,-0.684192538,0.715340674,0.396247327,0.261868834,-0.925204456,0.573103726,0.520063758,0.510186017,0.012133835,0.999908864,0.442017615,0.505888045,-0.012335191,0.999886811,0.514309764,0.705587149,-0.002575819,0.857088149,0.427778006,0.694491327,-0.109228052,0.817029655,0.507322192,0.896943271,0.171065494,0.951717556,0.438432753,0.886411667,0.164635569,0.938570499,0.502311289,0.910854042,0.153032511,0.751683056,0.445174307,0.901555479,0.180255637,0.702432156,0.51306206,0.978260279,-0.00331048,0.943882346,0.425532818,0.964933276,-0.01662167,0.909872353
Jump,0.484525532,0.01313397,-0.29757297,0.939472735,0.490301281,-0.003488126,-0.277353585,0.891818285,0.495720714,-0.004053535,-0.27766341,0.882912636,0.501039267,-0.00398101,-0.277611077,0.907034814,0.475780576,-0.00155057,-0.275316238,0.912397981,0.470894426,-0.00099815,-0.275760859,0.92178601,0.465975344,-0.00037452,-0.276007831,0.938650787,0.50893116,0.00713148,-0.145275488,0.949854136,0.460629523,0.010976562,-0.13925311,0.930793583,0.49266085,0.03187215,-0.245465472,0.942346096,0.475058943,0.033650365,-0.245885104,0.942938924,0.550207257,0.111993067,-0.099435523,0.993398368,0.425495684,0.10362678,-0.098135814,0.985597014,0.600548387,0.015222005,-0.258173645,0.777707756,0.390468776,0.009296152,-0.268867224,0.622011662,0.558253646,-0.037083387,-0.403394997,0.660571933,0.456586421,0.009666482,-0.4285523,0.525809467,0.537788987,-0.00222039,-0.457478613,0.662575543,0.471156508,0.005062405,-0.488873482,0.533269644,0.541594028,-0.003544051,-0.448543966,0.669443429,0.474732876,0.0115931,-0.475767791,0.535916507,0.543012977,0.000861144,-0.405574977,0.652332366,0.471445709,0.012766735,-0.4320665,0.519608974,0.520116925,0.412049621,0.011230765,0.999897003,0.442074776,0.41108495,-0.011445261,0.999878764,0.514680982,0.615616083,0.025889564,0.836899459,0.439293951,0.618802071,-0.00479361,0.803196788,0.52033323,0.824870169,0.314337701,0.94739151,0.443171322,0.817669332,0.262662649,0.93669349,0.516290307,0.837495804,0.330129862,0.725497425,0.447257578,0.830806911,0.280292332,0.681464911,0.51923573,0.90683645,0.094553195,0.938813329,0.445068836,0.900233567,0.045727249,0.907898545
Jump,0.486159503,0.002362419,-0.274198413,0.945033133,0.49584347,-0.01538152,-0.257344067,0.901562154,0.502359927,-0.014617968,-0.257694602,0.893426239,0.508160174,-0.013322978,-0.257631302,0.915534973,0.480008364,-0.014014008,-0.253500849,0.920310557,0.475279242,-0.013137475,-0.253928959,0.928824663,0.470172882,-0.012550049,-0.25413245,0.944146812,0.514557719,-0.00284825,-0.145869523,0.954425871,0.463243425,-0.004091849,-0.132689819,0.936751544,0.494839966,0.023444932,-0.23039107,0.947187841,0.477489144,0.022361517,-0.228513077,0.947553694,0.550650537,0.106851824,-0.122850396,0.993427336,0.430692971,0.087900005,-0.107206322,0.984808624,0.593638062,0.009562779,-0.366249055,0.772614181,0.389151514,-0.026271947,-0.316961169,0.608065307,0.581460357,-0.081753023,-0.615475655,0.637630761,0.423241764,-0.128481492,-0.522436559,0.48901394,0.580873132,-0.104643255,-0.689992785,0.640615225,0.428320229,-0.172902584,-0.590677202,0.496231049,0.579268932,-0.114068396,-0.68511498,0.649408102,0.432069302,-0.136335328,-0.587958634,0.499188989,0.579297364,-0.104359426,-0.625652432,0.630900204,0.435019344,-0.161411315,-0.534559011,0.487094223,0.520320714,0.404558003,0.011072105,0.99989146,0.44212538,0.403241128,-0.011300896,0.999872386,0.514838517,0.611531794,0.03417458,0.819355965,0.442877918,0.613328397,0.030769354,0.795222819,0.52522552,0.819428444,0.290553898,0.945513725,0.446044624,0.803947747,0.27394402,0.93615073,0.519751608,0.834196806,0.303778291,0.715425491,0.448332697,0.819518685,0.289031327,0.674629986,0.523117423,0.901126027,0.072021715,0.938325763,0.451845467,0.891664505,0.061811905,0.908293009
Jump,0.489263445,0.004724057,-0.280055225,0.935360432,0.499713957,-0.010122349,-0.273037732,0.881406248,0.506098628,-0.010007242,-0.273412049,0.873468339,0.512071371,-0.009554659,-0.273338854,0.89874357,0.484901607,-0.008411815,-0.268391371,0.904908121,0.480847925,-0.007618901,-0.26885435,0.917542756,0.476653159,-0.007267626,-0.269105077,0.933705449,0.520455182,-0.002988904,-0.174377814,0.946683347,0.46988526,-0.002132295,-0.164743334,0.925047159,0.498842776,0.021542054,-0.23918137,0.92849648,0.483321249,0.021178557,-0.235086635,0.929376125,0.553130925,0.089758486,-0.146152407,0.992406428,0.437083244,0.081464611,-0.163587108,0.982565641,0.582645535,-0.015857328,-0.381166011,0.737666547,0.422113985,-0.009266464,-0.481854588,0.572263002,0.553512931,-0.066552326,-0.566021025,0.58971256,0.464792103,-0.097582728,-0.750026047,0.458961934,0.545090497,-0.082378976,-0.62519455,0.59381628,0.469419301,-0.123687707,-0.832938194,0.468599051,0.535530746,-0.084303752,-0.61300236,0.602680326,0.483896732,-0.115190297,-0.802555919,0.470744938,0.539050043,-0.074636497,-0.568857491,0.58444941,0.483766258,-0.105498768,-0.75176245,0.457970828,0.520207107,0.405376554,0.016266081,0.99987483,0.442295372,0.405069023,-0.016499707,0.999854386,0.518055081,0.614456892,0.033223107,0.774380088,0.444576025,0.619576991,0.014675848,0.7587744,0.540666759,0.816303849,0.284264594,0.937167287,0.453125656,0.814897478,0.237166002,0.927550972,0.53668952,0.829594672,0.27907449,0.68538332,0.456462234,0.831141114,0.240953892,0.641543031,0.544960141,0.909666896,0.011783748,0.933377206,0.457045466,0.904962003,-0.016829204,0.900083244
Jump,0.501035213,0.031745214,-0.264170796,0.940030575,0.510587156,0.013430495,-0.244157583,0.889150918,0.516263783,0.013053101,-0.244574264,0.881387353,0.521293104,0.012789999,-0.244524196,0.905590177,0.494452715,0.015773932,-0.248108029,0.911700428,0.488887966,0.017087203,-0.248548225,0.923389137,0.483655632,0.01800794,-0.248794168,0.938468635,0.526169121,0.009452497,-0.127289295,0.949329317,0.47709173,0.022910932,-0.149556965,0.928800702,0.510624766,0.047464721,-0.216638848,0.930958331,0.493747324,0.047387388,-0.224376917,0.931952238,0.559400499,0.122251727,-0.097552076,0.992489159,0.441648185,0.122869395,-0.154127464,0.982770145,0.598163724,0.046183933,-0.257196069,0.70771873,0.413896173,0.028004076,-0.395428151,0.542270184,0.574681044,-0.054957703,-0.435155779,0.557542384,0.445038885,-0.098096929,-0.586270094,0.434894383,0.576481044,-0.076425672,-0.487986177,0.566581905,0.437875599,-0.116964765,-0.656571209,0.447087735,0.560926557,-0.081529811,-0.49232173,0.57725209,0.462861359,-0.112582244,-0.646421075,0.448953748,0.565343976,-0.053696081,-0.445010275,0.561395288,0.47037515,-0.101800896,-0.595328689,0.440546751,0.524347842,0.423908293,0.024832679,0.999868691,0.446662128,0.425599605,-0.025112655,0.999848425,0.533883989,0.616655946,0.059463989,0.749432981,0.445358038,0.637135625,0.005721523,0.736146867,0.543640137,0.855363727,0.274702579,0.930630445,0.456391633,0.862354279,0.176689267,0.923627377,0.53405422,0.874045014,0.279879987,0.667192042,0.462486267,0.883066177,0.181252688,0.623766899,0.556859136,0.949539125,0.039471392,0.92770654,0.455958217,0.954057097,-0.055693038,0.892955601
Jump,0.511312425,0.211526319,-0.315259725,0.945997357,0.52010566,0.194730699,-0.283728808,0.900193572,0.52569145,0.195039481,-0.28420952,0.893204153,0.531197846,0.195766374,-0.28416267,0.914996982,0.505152583,0.194927216,-0.289828002,0.920489728,0.499789089,0.195158914,-0.290184617,0.931009412,0.494429022,0.195236936,-0.290335476,0.944577813,0.534567952,0.202611357,-0.13151297,0.95436722,0.488105148,0.199582174,-0.155737936,0.935794473,0.518919349,0.233207956,-0.252878606,0.937754929,0.502895474,0.231734946,-0.264258206,0.938628376,0.567492068,0.314358175,-0.104248151,0.993184924,0.440800607,0.289000541,-0.148233816,0.984200001,0.601855934,0.328432888,-0.398933053,0.730605364,0.376389205,0.254219681,-0.469150394,0.561090767,0.601789176,0.216285139,-0.708634794,0.593656659,0.441173464,0.180849895,-0.789244115,0.451617539,0.592689633,0.180328831,-0.784542441,0.599827886,0.43086195,0.164268747,-0.87086153,0.45932886,0.583381772,0.173115253,-0.774561942,0.609347343,0.456340373,0.16580157,-0.850631237,0.460293084,0.586669505,0.188410074,-0.714711666,0.592346072,0.463982493,0.175399527,-0.795630097,0.447779596,0.531409025,0.590426207,0.024253009,0.999873996,0.452318102,0.590217173,-0.024518792,0.999852717,0.547309041,0.765116453,-0.057349555,0.772543788,0.448809385,0.78072834,-0.003197848,0.75551492,0.540084779,0.894200206,0.268066853,0.93531549,0.467788994,0.89859581,0.291980803,0.927289188,0.527463257,0.915260613,0.286849797,0.690191567,0.477852821,0.914675951,0.316153705,0.63558954,0.556591153,0.966897368,0.121381424,0.932243347,0.456901133,0.972394347,0.149563044,0.896532834
Jump,0.513102412,0.240699738,-0.409100682,0.951392293,0.520014286,0.225511804,-0.380136073,0.910160661,0.525511384,0.22661002,-0.380547762,0.903871357,0.530798733,0.227371961,-0.380495667,0.923485279,0.505217969,0.224128351,-0.383938879,0.928432465,0.499479949,0.224841759,-0.38428092,0.93790257,0.494273037,0.225952402,-0.384498924,0.950113654,0.535899043,0.236562356,-0.218350485,0.958921731,0.486551046,0.236544922,-0.235708863,0.942200661,0.521462917,0.260922611,-0.345954657,0.943974376,0.504992843,0.263152748,-0.353659123,0.944761455,0.569938004,0.353530765,-0.124621533,0.993863106,0.44021827,0.344956607,-0.157252312,0.985775411,0.626905084,0.462171257,-0.319047719,0.756153643,0.36645326,0.429175794,-0.380489767,0.603314459,0.612081468,0.366652519,-0.64871043,0.633896172,0.39295578,0.362543046,-0.764206052,0.506338,0.613155961,0.336236328,-0.716714442,0.639469504,0.39203608,0.3335554,-0.84001267,0.51324296,0.604706109,0.326743931,-0.719318569,0.648045957,0.406464398,0.320867389,-0.826997161,0.51410526,0.600575089,0.339266598,-0.65677911,0.632444382,0.410160154,0.333975881,-0.752554297,0.502736151,0.534449875,0.611464441,0.020239858,0.99987781,0.455302775,0.610493362,-0.020500749,0.99985826,0.548097014,0.793724656,-0.180723861,0.794544935,0.448433727,0.801894903,-0.153018385,0.777623832,0.538402736,0.910283267,0.176878244,0.940610588,0.470990747,0.905891359,0.223723441,0.932945549,0.523655653,0.927021384,0.206200808,0.715824604,0.483020008,0.920598209,0.277132809,0.662248969,0.554116607,0.976024687,0.100814261,0.937582135,0.45634979,0.976509869,0.100112393,0.903768539
Jump,0.51107955,0.165682033,-0.32635954,0.956143022,0.518090129,0.14540185,-0.293897599,0.918905914,0.52378726,0.145397112,-0.294225782,0.913215399,0.529868007,0.144943163,-0.294230193,0.930963695,0.503985763,0.144549653,-0.306326449,0.935376942,0.498795569,0.144545153,-0.306660473,0.943889618,0.493877023,0.144550472,-0.306827754,0.954864621,0.532880902,0.148119435,-0.117690638,0.962937653,0.485046387,0.151138082,-0.163828656,0.947493911,0.5193699,0.1838108,-0.255435556,0.949433863,0.503248811,0.18507354,-0.272943527,0.950059354,0.569042861,0.230474785,-0.041309834,0.994447708,0.439965427,0.25528115,-0.117629692,0.986673295,0.640893817,0.341442585,-0.222245425,0.770785093,0.403754056,0.27359879,-0.387256145,0.599378586,0.67889756,0.224561676,-0.541476548,0.655272484,0.416634232,0.204465151,-0.754620433,0.477504253,0.697618842,0.204236969,-0.612208724,0.658410609,0.41691345,0.18672426,-0.842387855,0.484337658,0.688902259,0.195335165,-0.634737909,0.667650461,0.421278417,0.182136819,-0.839818478,0.484993309,0.680751264,0.211441025,-0.561414659,0.649029076,0.421692312,0.19050312,-0.765640438,0.470307976,0.534171879,0.531092107,0.022624111,0.999889076,0.457249105,0.527787745,-0.022859642,0.999870539,0.547456443,0.724125683,-0.000641258,0.81086874,0.452707291,0.722387671,-0.091945902,0.795482099,0.540891707,0.892747462,0.251233995,0.945536315,0.469261259,0.902424157,0.15662086,0.938603044,0.526000917,0.908044398,0.264748663,0.731932044,0.48181954,0.91683495,0.173909202,0.683536291,0.556554317,0.974632502,0.086464979,0.942368031,0.455897033,0.976879179,-0.031967722,0.911454916
Jump,0.500530601,0.026764339,-0.362022221,0.95980978,0.506912291,0.017524425,-0.330019861,0.925127268,0.51279676,0.018132262,-0.330344379,0.919193804,0.519334376,0.018524561,-0.330254704,0.93597436,0.494268119,0.017798459,-0.332555354,0.940450132,0.489183426,0.018472843,-0.332942426,0.948086798,0.484506369,0.01893595,-0.33312732,0.958279788,0.527225733,0.023734998,-0.152637869,0.965394795,0.479595482,0.02544946,-0.167837515,0.951171815,0.508955657,0.049274508,-0.295915753,0.953024685,0.492792189,0.048679493,-0.301475644,0.953738928,0.560398459,0.125451744,-0.101429604,0.994541764,0.43973726,0.121754967,-0.16117385,0.987418056,0.592078447,0.084426962,-0.423562765,0.75111115,0.400524527,0.030294221,-0.486019224,0.623935044,0.569695175,0.113574937,-0.740155101,0.61134553,0.449742973,0.047179285,-0.786065102,0.481499344,0.567445457,0.113140218,-0.821873009,0.612393737,0.456633896,0.043597531,-0.876653314,0.474271983,0.557754993,0.118777841,-0.816825867,0.620379448,0.470986545,0.056471303,-0.854080856,0.47170189,0.557890058,0.12157093,-0.749243379,0.598789334,0.468726248,0.061683822,-0.7901631,0.450507224,0.533638239,0.417848527,0.026734481,0.999893606,0.456576884,0.416644573,-0.026983241,0.999878824,0.546092391,0.615938783,-0.000685684,0.769586623,0.453949034,0.619085014,-0.069651678,0.77365768,0.541542232,0.807165742,0.289945066,0.931495965,0.46393618,0.809672058,0.204278424,0.930726171,0.532715559,0.823528707,0.306170404,0.691763759,0.467242151,0.823057353,0.223386616,0.647216439,0.555517316,0.894986451,0.082127646,0.927504718,0.463481903,0.895112216,-0.000155637,0.899327576
Jump,0.488193363,-0.00048752,-0.276650518,0.957414389,0.495666325,-0.013403914,-0.259352207,0.919915378,0.500690818,-0.013067194,-0.259697378,0.911436558,0.50589025,-0.012737286,-0.259654492,0.931729078,0.481680244,-0.011973972,-0.255865306,0.937783778,0.47647509,-0.010764607,-0.256286442,0.945346475,0.470982313,-0.009855807,-0.256529868,0.956672132,0.515498519,-0.006053207,-0.138303518,0.964060068,0.467500448,0.000256889,-0.126973957,0.948430777,0.497410923,0.017500577,-0.229172498,0.949930072,0.480342299,0.017745098,-0.227720052,0.950395346,0.548656762,0.083729297,-0.113324843,0.99285531,0.4387815,0.094066508,-0.12514475,0.984122157,0.565753877,-0.0237206,-0.378621846,0.729587495,0.410110772,0.008569384,-0.480249792,0.592118859,0.516906619,-0.093328089,-0.592187524,0.564894855,0.448451459,-0.083322808,-0.771668255,0.4424797,0.503788114,-0.10971,-0.663715482,0.565652192,0.452989966,-0.100475222,-0.844596744,0.437844634,0.494068563,-0.077878468,-0.646169662,0.57312417,0.4629758,-0.098655261,-0.848392665,0.435241133,0.502314031,-0.103112698,-0.594111621,0.55161792,0.461901188,-0.091166943,-0.784692407,0.414716154,0.532620907,0.391298741,0.020970408,0.999895155,0.456091553,0.3916834,-0.021234047,0.999881506,0.539619863,0.600085557,0.012786525,0.752089798,0.453391641,0.603979051,-0.017999616,0.763786972,0.541272938,0.790977895,0.274384558,0.927912414,0.454702288,0.796339869,0.214072198,0.929991782,0.53510958,0.808295369,0.29401201,0.669215024,0.456649125,0.813528776,0.22934632,0.631269574,0.553554177,0.886867642,0.043933686,0.924196541,0.454975128,0.883300364,0.006379028,0.898361266
Jump,0.483470112,0.052764017,-0.291542947,0.959502339,0.490469843,0.037426624,-0.269994348,0.922048151,0.495331049,0.037501562,-0.27036792,0.91391474,0.500317514,0.037697453,-0.270309865,0.934045851,0.474446535,0.038675681,-0.26586023,0.940090477,0.469127029,0.0396614,-0.266219348,0.947161555,0.46413666,0.040572152,-0.266353488,0.957851708,0.508393645,0.044998385,-0.145798117,0.964819491,0.462167025,0.049528923,-0.167999357,0.948182702,0.49236694,0.071024679,-0.239281699,0.950204432,0.474751055,0.072300859,-0.235798329,0.950151205,0.544469714,0.138531819,-0.113445878,0.993203402,0.435358196,0.140120462,-0.143295377,0.983972371,0.578367591,0.024593079,-0.250106186,0.712726057,0.38904953,0.03791656,-0.380503923,0.571299851,0.533035815,-0.103654869,-0.419920594,0.556534767,0.380754113,-0.098279797,-0.580647945,0.421226233,0.555127919,-0.100103714,-0.470488966,0.56100744,0.376706958,-0.117489673,-0.644632399,0.417172194,0.546010613,-0.111562207,-0.483062655,0.571438491,0.38086915,-0.131569162,-0.645461679,0.414684206,0.546305895,-0.103451878,-0.433104217,0.550511003,0.390599549,-0.107538693,-0.593582511,0.399413943,0.531665146,0.436384171,0.019559311,0.999891818,0.456169844,0.436770439,-0.019846467,0.99987632,0.539414704,0.64543891,0.031920854,0.740707934,0.444325626,0.647207439,0.000173178,0.752393484,0.546785235,0.802505076,0.237784341,0.925249279,0.429588616,0.807041943,0.144322515,0.930108905,0.538806856,0.828891635,0.244877368,0.652959943,0.43483901,0.829174876,0.148256972,0.629549801,0.552466869,0.908276558,0.020426558,0.919129074,0.413223267,0.90787065,-0.067937836,0.89588052
